Date,Heure,Station,Nb_validations
20210113,8,Peel,81
20210113,8,Pie-IX,321
20210113,8,Place-Saint-Henri,192
20210113,8,Place-d'Armes,47
20210113,8,Place-des-Arts,146
20210113,8,Plamondon,345
20210113,8,Préfontaine,184
20210113,8,Radisson,289
20210113,8,Rosemont,279
20210113,8,Saint-Laurent,45
20210113,8,Saint-Michel,529
20210113,8,Sauvé,324
20210113,8,Sherbrooke,278
20210113,8,Snowdon,334
20210113,8,Square-Victoria,97
20210113,8,Université-de-Montréal,54
20210113,8,Vendôme,513
20210113,8,Verdun,203
20210113,8,Viau,240
20210113,8,Villa-Maria,204
20210113,8,Édouard-Montpetit,48
20210113,9,Acadie,59
20210113,9,Angrignon,230
20210113,9,Assomption,62
20210113,9,Atwater,145
20210113,9,Beaubien,196
20210113,9,Beaudry,53
20210113,9,Berri-UQAM,190
20210113,9,Bonaventure,139
20210113,9,Cadillac,126
20210113,9,Cartier,135
20210113,9,Champ-de-Mars,91
20210113,9,Charlevoix,87
20210113,9,Crémazie,143
20210113,9,Côte-Sainte-Catherine,123
20210113,9,Côte-Vertu,389
20210113,9,Côte-des-Neiges,136
20210113,9,D'Iberville,68
20210113,9,De Castelnau,61
20210113,9,De l'Église,151
20210113,9,De la Concorde,50
20210113,9,De la Savane,20
20210113,9,Du Collège,98
20210113,9,Fabre,141
20210113,9,Frontenac,144
20210113,9,Georges-Vanier,50
20210113,9,Guy-Concordia,180
20210113,9,Henri-Bourassa,238
20210113,9,Honoré-Beaugrand,208
20210113,9,Jarry,168
20210113,9,Jean-Drapeau,3
20210113,9,Jean-Talon,196
20210113,9,Jolicoeur,110
20210113,9,Joliette,186
20210113,9,LaSalle,66
20210113,9,Langelier,102
20210113,9,Laurier,193
20210113,9,Lionel-Groulx,184
20210113,9,Longueuil,233
20210113,9,Lucien-L'Allier,42
20210113,9,McGill,56
20210113,9,Monk,68
20210113,9,Mont-Royal,148
20210113,9,Montmorency,128
20210113,9,Namur,88
20210113,9,Outremont,39
20210113,9,Papineau,127
20210113,9,Parc,135
20210113,9,Peel,62
20210113,9,Pie-IX,224
20210113,9,Place-Saint-Henri,108
20210113,9,Place-d'Armes,45
20210113,9,Place-des-Arts,113
20210113,9,Plamondon,206
20210113,9,Préfontaine,101
20210113,9,Radisson,109
20210113,9,Rosemont,146
20210113,9,Saint-Laurent,41
20210113,9,Saint-Michel,265
20210113,9,Sauvé,188
20210113,9,Sherbrooke,179
20210113,9,Snowdon,174
20210113,9,Square-Victoria,65
20210113,9,Université-de-Montréal,44
20210113,9,Vendôme,329
20210113,9,Verdun,105
20210113,9,Viau,113
20210113,9,Villa-Maria,125
20210113,9,Édouard-Montpetit,22
20210113,10,Acadie,57
20210113,10,Angrignon,190
20210113,10,Assomption,54
20210113,10,Atwater,178
20210113,10,Beaubien,105
20210113,10,Beaudry,39
20210113,10,Berri-UQAM,240
20210113,10,Bonaventure,84
20210113,10,Cadillac,122
20210113,10,Cartier,112
20210113,10,Champ-de-Mars,107
20210113,10,Charlevoix,75
20210113,10,Crémazie,109
20210113,10,Côte-Sainte-Catherine,92
20210113,10,Côte-Vertu,278
20210113,10,Côte-des-Neiges,130
20210113,10,D'Iberville,52
20210113,10,De Castelnau,60
20210113,10,De l'Église,123
20210113,10,De la Concorde,42
20210113,10,De la Savane,21
20210113,10,Du Collège,76
20210113,10,Fabre,119
20210113,10,Frontenac,98
20210113,10,Georges-Vanier,40
20210113,10,Guy-Concordia,165
20210113,10,Henri-Bourassa,268
20210113,10,Honoré-Beaugrand,221
20210113,10,Jarry,153
20210113,10,Jean-Drapeau,4
20210113,10,Jean-Talon,202
20210113,10,Jolicoeur,90
20210113,10,Joliette,139
20210113,10,LaSalle,61
20210113,10,Langelier,86
20210113,10,Laurier,149
20210113,10,Lionel-Groulx,163
20210113,10,Longueuil,182
20210113,10,Lucien-L'Allier,41
20210113,10,McGill,108
20210113,10,Monk,59
20210113,10,Mont-Royal,143
20210113,10,Montmorency,123
20210113,10,Namur,68
20210113,10,Outremont,37
20210113,10,Papineau,110
20210113,10,Parc,103
20210113,10,Peel,122
20210113,10,Pie-IX,129
20210113,10,Place-Saint-Henri,83
20210113,10,Place-d'Armes,117
20210113,10,Place-des-Arts,155
20210113,10,Plamondon,190
20210113,10,Préfontaine,77
20210113,10,Radisson,86
20210113,10,Rosemont,117
20210113,10,Saint-Laurent,54
20210113,10,Saint-Michel,234
20210113,10,Sauvé,137
20210113,10,Sherbrooke,137
20210113,10,Snowdon,154
20210113,10,Square-Victoria,71
20210113,10,Université-de-Montréal,43
20210113,10,Vendôme,249
20210113,10,Verdun,71
20210113,10,Viau,91
20210113,10,Villa-Maria,97
20210113,10,Édouard-Montpetit,16
20210113,11,Acadie,58
20210113,11,Angrignon,164
20210113,11,Assomption,53
20210113,11,Atwater,207
20210113,11,Beaubien,145
20210113,11,Beaudry,42
20210113,11,Berri-UQAM,286
20210113,11,Bonaventure,114
20210113,11,Cadillac,91
20210113,11,Cartier,82
20210113,11,Champ-de-Mars,137
20210113,11,Charlevoix,74
20210113,11,Crémazie,115
20210113,11,Côte-Sainte-Catherine,100
20210113,11,Côte-Vertu,266
20210113,11,Côte-des-Neiges,153
20210113,11,D'Iberville,70
20210113,11,De Castelnau,53
20210113,11,De l'Église,123
20210113,11,De la Concorde,39
20210113,11,De la Savane,19
20210113,11,Du Collège,87
20210113,11,Fabre,128
20210113,11,Frontenac,132
20210113,11,Georges-Vanier,31
20210113,11,Guy-Concordia,229
20210113,11,Henri-Bourassa,235
20210113,11,Honoré-Beaugrand,213
20210113,11,Jarry,137
20210113,11,Jean-Drapeau,7
20210113,11,Jean-Talon,226
20210113,11,Jolicoeur,72
20210113,11,Joliette,131
20210113,11,LaSalle,55
20210113,11,Langelier,88
20210113,11,Laurier,154
20210113,11,Lionel-Groulx,133
20210113,11,Longueuil,175
20210113,11,Lucien-L'Allier,31
20210113,11,McGill,114
20210113,11,Monk,61
20210113,11,Mont-Royal,127
20210113,11,Montmorency,112
20210113,11,Namur,78
20210113,11,Outremont,45
20210113,11,Papineau,119
20210113,11,Parc,122
20210113,11,Peel,130
20210113,11,Pie-IX,132
20210113,11,Place-Saint-Henri,89
20210113,11,Place-d'Armes,122
20210113,11,Place-des-Arts,155
20210113,11,Plamondon,147
20210113,11,Préfontaine,87
20210113,11,Radisson,102
20210113,11,Rosemont,98
20210113,11,Saint-Laurent,61
20210113,11,Saint-Michel,223
20210113,11,Sauvé,151
20210113,11,Sherbrooke,199
20210113,11,Snowdon,147
20210113,11,Square-Victoria,82
20210113,11,Université-de-Montréal,69
20210113,11,Vendôme,245
20210113,11,Verdun,81
20210113,11,Viau,88
20210113,11,Villa-Maria,101
20210113,11,Édouard-Montpetit,18
20210113,12,Acadie,63
20210113,12,Angrignon,209
20210113,12,Assomption,61
20210113,12,Atwater,276
20210113,12,Beaubien,158
20210113,12,Beaudry,58
20210113,12,Berri-UQAM,383
20210113,12,Bonaventure,122
20210113,12,Cadillac,105
20210113,12,Cartier,88
20210113,12,Champ-de-Mars,114
20210113,12,Charlevoix,83
20210113,12,Crémazie,146
20210113,12,Côte-Sainte-Catherine,107
20210113,12,Côte-Vertu,313
20210113,12,Côte-des-Neiges,205
20210113,12,D'Iberville,69
20210113,12,De Castelnau,54
20210113,12,De l'Église,128
20210113,12,De la Concorde,39
20210113,12,De la Savane,26
20210113,12,Du Collège,80
20210113,12,Fabre,137
20210113,12,Frontenac,137
20210113,12,Georges-Vanier,49
20210113,12,Guy-Concordia,246
20210113,12,Henri-Bourassa,301
20210113,12,Honoré-Beaugrand,218
20210113,12,Jarry,167
20210113,12,Jean-Drapeau,5
20210113,12,Jean-Talon,261
20210113,12,Jolicoeur,93
20210113,12,Joliette,156
20210113,12,LaSalle,63
20210113,12,Langelier,120
20210113,12,Laurier,213
20210113,12,Lionel-Groulx,163
20210113,12,Longueuil,215
20210113,12,Lucien-L'Allier,61
20210113,12,McGill,119
20210113,12,Monk,94
20210113,12,Mont-Royal,182
20210113,12,Montmorency,120
20210113,12,Namur,77
20210113,12,Outremont,47
20210113,12,Papineau,173
20210113,12,Parc,139
20210113,12,Peel,146
20210113,12,Pie-IX,187
20210113,12,Place-Saint-Henri,103
20210113,12,Place-d'Armes,153
20210113,12,Place-des-Arts,164
20210113,12,Plamondon,249
20210113,12,Préfontaine,93
20210113,12,Radisson,100
20210113,12,Rosemont,140
20210113,12,Saint-Laurent,88
20210113,12,Saint-Michel,265
20210113,12,Sauvé,150
20210113,12,Sherbrooke,169
20210113,12,Snowdon,159
20210113,12,Square-Victoria,133
20210113,12,Université-de-Montréal,96
20210113,12,Vendôme,312
20210113,12,Verdun,80
20210113,12,Viau,133
20210113,12,Villa-Maria,103
20210113,12,Édouard-Montpetit,32
20210113,13,Acadie,68
20210113,13,Angrignon,301
20210113,13,Assomption,65
20210113,13,Atwater,295
20210113,13,Beaubien,164
20210113,13,Beaudry,61
20210113,13,Berri-UQAM,347
20210113,13,Bonaventure,144
20210113,13,Cadillac,136
20210113,13,Cartier,147
20210113,13,Champ-de-Mars,120
20210113,13,Charlevoix,101
20210113,13,Crémazie,171
20210113,13,Côte-Sainte-Catherine,138
20210113,13,Côte-Vertu,387
20210113,13,Côte-des-Neiges,221
20210113,13,D'Iberville,67
20210113,13,De Castelnau,74
20210113,13,De l'Église,170
20210113,13,De la Concorde,51
20210113,13,De la Savane,52
20210113,13,Du Collège,125
20210113,13,Fabre,115
20210113,13,Frontenac,152
20210113,13,Georges-Vanier,50
20210113,13,Guy-Concordia,321
20210113,13,Henri-Bourassa,354
20210113,13,Honoré-Beaugrand,273
20210113,13,Jarry,201
20210113,13,Jean-Drapeau,8
20210113,13,Jean-Talon,301
20210113,13,Jolicoeur,81
20210113,13,Joliette,174
20210113,13,LaSalle,82
20210113,13,Langelier,159
20210113,13,Laurier,231
20210113,13,Lionel-Groulx,227
20210113,13,Longueuil,218
20210113,13,Lucien-L'Allier,51
20210113,13,McGill,158
20210113,13,Monk,77
20210113,13,Mont-Royal,204
20210113,13,Montmorency,169
20210113,13,Namur,101
20210113,13,Outremont,70
20210113,13,Papineau,115
20210113,13,Parc,185
20210113,13,Peel,176
20210113,13,Pie-IX,221
20210113,13,Place-Saint-Henri,122
20210113,13,Place-d'Armes,149
20210113,13,Place-des-Arts,180
20210113,13,Plamondon,293
20210113,13,Préfontaine,86
20210113,13,Radisson,138
20210113,13,Rosemont,159
20210113,13,Saint-Laurent,86
20210113,13,Saint-Michel,283
20210113,13,Sauvé,190
20210113,13,Sherbrooke,189
20210113,13,Snowdon,223
20210113,13,Square-Victoria,115
20210113,13,Université-de-Montréal,72
20210113,13,Vendôme,355
20210113,13,Verdun,101
20210113,13,Viau,165
20210113,13,Villa-Maria,137
20210113,13,Édouard-Montpetit,34
20210113,14,Acadie,104
20210113,14,Angrignon,314
20210113,14,Assomption,109
20210113,14,Atwater,343
20210113,14,Beaubien,199
20210113,14,Beaudry,78
20210113,14,Berri-UQAM,443
20210113,14,Bonaventure,233
20210113,14,Cadillac,131
20210113,14,Cartier,154
20210113,14,Champ-de-Mars,288
20210113,14,Charlevoix,103
20210113,14,Crémazie,241
20210113,14,Côte-Sainte-Catherine,192
20210113,14,Côte-Vertu,484
20210113,14,Côte-des-Neiges,261
20210113,14,D'Iberville,98
20210113,14,De Castelnau,95
20210113,14,De l'Église,190
20210113,14,De la Concorde,61
20210113,14,De la Savane,105
20210113,14,Du Collège,160
20210113,14,Fabre,158
20210113,14,Frontenac,176
20210113,14,Georges-Vanier,60
20210113,14,Guy-Concordia,369
20210113,14,Henri-Bourassa,385
20210113,14,Honoré-Beaugrand,288
20210113,14,Jarry,203
20210113,14,Jean-Drapeau,7
20210113,14,Jean-Talon,295
20210113,14,Jolicoeur,118
20210113,14,Joliette,183
20210113,14,LaSalle,81
20210113,14,Langelier,189
20210113,14,Laurier,228
20210113,14,Lionel-Groulx,245
20210113,14,Longueuil,259
20210113,14,Lucien-L'Allier,84
20210113,14,McGill,322
20210113,14,Monk,114
20210113,14,Mont-Royal,262
20210113,14,Montmorency,180
20210113,14,Namur,133
20210113,14,Outremont,87
20210113,14,Papineau,215
20210113,14,Parc,250
20210113,14,Peel,227
20210113,14,Pie-IX,235
20210113,14,Place-Saint-Henri,119
20210113,14,Place-d'Armes,186
20210113,14,Place-des-Arts,248
20210113,14,Plamondon,351
20210113,14,Préfontaine,146
20210113,14,Radisson,201
20210113,14,Rosemont,176
20210113,14,Saint-Laurent,107
20210113,14,Saint-Michel,370
20210113,14,Sauvé,238
20210113,14,Sherbrooke,298
20210113,14,Snowdon,297
20210113,14,Square-Victoria,200
20210113,14,Université-de-Montréal,124
20210113,14,Vendôme,485
20210113,14,Verdun,106
20210113,14,Viau,134
20210113,14,Villa-Maria,164
20210113,14,Édouard-Montpetit,55
20210113,15,Acadie,110
20210113,15,Angrignon,295
20210113,15,Assomption,150
20210113,15,Atwater,442
20210113,15,Beaubien,215
20210113,15,Beaudry,86
20210113,15,Berri-UQAM,561
20210113,15,Bonaventure,250
20210113,15,Cadillac,168
20210113,15,Cartier,157
20210113,15,Champ-de-Mars,810
20210113,15,Charlevoix,197
20210113,15,Crémazie,427
20210113,15,Côte-Sainte-Catherine,316
20210113,15,Côte-Vertu,952
20210113,15,Côte-des-Neiges,459
20210113,15,D'Iberville,95
20210113,15,De Castelnau,97
20210113,15,De l'Église,289
20210113,15,De la Concorde,57
20210113,15,De la Savane,324
20210113,15,Du Collège,406
20210113,15,Fabre,203
20210113,15,Frontenac,302
20210113,15,Georges-Vanier,100
20210113,15,Guy-Concordia,530
20210113,15,Henri-Bourassa,355
20210113,15,Honoré-Beaugrand,404
20210113,15,Jarry,227
20210113,15,Jean-Drapeau,8
20210113,15,Jean-Talon,329
20210113,15,Jolicoeur,107
20210113,15,Joliette,203
20210113,15,LaSalle,113
20210113,15,Langelier,226
20210113,15,Laurier,257
20210113,15,Lionel-Groulx,307
20210113,15,Longueuil,309
20210113,15,Lucien-L'Allier,103
20210113,15,McGill,395
20210113,15,Monk,94
20210113,15,Mont-Royal,282
20210113,15,Montmorency,231
20210113,15,Namur,271
20210113,15,Outremont,196
20210113,15,Papineau,249
20210113,15,Parc,244
20210113,15,Peel,298
20210113,15,Pie-IX,266
20210113,15,Place-Saint-Henri,242
20210113,15,Place-d'Armes,375
20210113,15,Place-des-Arts,430
20210113,15,Plamondon,356
20210113,15,Préfontaine,176
20210113,15,Radisson,276
20210113,15,Rosemont,195
20210113,15,Saint-Laurent,169
20210113,15,Saint-Michel,376
20210113,15,Sauvé,269
20210113,15,Sherbrooke,358
20210113,15,Snowdon,383
20210113,15,Square-Victoria,280
20210113,15,Université-de-Montréal,387
20210113,15,Vendôme,709
20210113,15,Verdun,90
20210113,15,Viau,194
20210113,15,Villa-Maria,154
20210113,15,Édouard-Montpetit,60
20210113,16,Acadie,162
20210113,16,Angrignon,338
20210113,16,Assomption,214
20210113,16,Atwater,542
20210113,16,Beaubien,229
20210113,16,Beaudry,113
20210113,16,Berri-UQAM,741
20210113,16,Bonaventure,489
20210113,16,Cadillac,171
20210113,16,Cartier,136
20210113,16,Champ-de-Mars,1325
20210113,16,Charlevoix,190
20210113,16,Crémazie,549
20210113,16,Côte-Sainte-Catherine,377
20210113,16,Côte-Vertu,1092
20210113,16,Côte-des-Neiges,575
20210113,16,D'Iberville,99
20210113,16,De Castelnau,153
20210113,16,De l'Église,298
20210113,16,De la Concorde,63
20210113,16,De la Savane,133
20210113,16,Du Collège,544
20210113,16,Fabre,197
20210113,16,Frontenac,232
20210113,16,Georges-Vanier,69
20210113,16,Guy-Concordia,647
20210113,16,Henri-Bourassa,465
20210113,16,Honoré-Beaugrand,344
20210113,16,Jarry,207
20210113,16,Jean-Drapeau,21
20210113,16,Jean-Talon,437
20210113,16,Jolicoeur,125
20210113,16,Joliette,149
20210113,16,LaSalle,104
20210113,16,Langelier,281
20210113,16,Laurier,349
20210113,16,Lionel-Groulx,444
20210113,16,Longueuil,340
20210113,16,Lucien-L'Allier,147
20210113,16,McGill,637
20210113,16,Monk,88
20210113,16,Mont-Royal,393
20210113,16,Montmorency,261
20210113,16,Namur,400
20210113,16,Outremont,144
20210113,16,Papineau,243
20210113,16,Parc,342
20210113,16,Peel,469
20210113,16,Pie-IX,279
20210113,16,Place-Saint-Henri,236
20210113,16,Place-d'Armes,576
20210113,16,Place-des-Arts,677
20210113,16,Plamondon,409
20210113,16,Préfontaine,177
20210113,16,Radisson,324
20210113,16,Rosemont,377
20210113,16,Saint-Laurent,225
20210113,16,Saint-Michel,428
20210113,16,Sauvé,338
20210113,16,Sherbrooke,487
20210113,16,Snowdon,417
20210113,16,Square-Victoria,534
20210113,16,Université-de-Montréal,488
20210113,16,Vendôme,800
20210113,16,Verdun,89
20210113,16,Viau,211
20210113,16,Villa-Maria,188
20210113,16,Édouard-Montpetit,113
20210113,17,Acadie,129
20210113,17,Angrignon,241
20210113,17,Assomption,118
20210113,17,Atwater,463
20210113,17,Beaubien,226
20210113,17,Beaudry,101
20210113,17,Berri-UQAM,619
20210113,17,Bonaventure,464
20210113,17,Cadillac,120
20210113,17,Cartier,132
20210113,17,Champ-de-Mars,601
20210113,17,Charlevoix,151
20210113,17,Crémazie,439
20210113,17,Côte-Sainte-Catherine,192
20210113,17,Côte-Vertu,807
20210113,17,Côte-des-Neiges,388
20210113,17,D'Iberville,85
20210113,17,De Castelnau,138
20210113,17,De l'Église,217
20210113,17,De la Concorde,47
20210113,17,De la Savane,136
20210113,17,Du Collège,394
20210113,17,Fabre,143
20210113,17,Frontenac,145
20210113,17,Georges-Vanier,54
20210113,17,Guy-Concordia,535
20210113,17,Henri-Bourassa,327
20210113,17,Honoré-Beaugrand,242
20210113,17,Jarry,190
20210113,17,Jean-Drapeau,13
20210113,17,Jean-Talon,408
20210113,17,Jolicoeur,82
20210113,17,Joliette,145
20210113,17,LaSalle,71
20210113,17,Langelier,179
20210113,17,Laurier,338
20210113,17,Lionel-Groulx,382
20210113,17,Longueuil,293
20210113,17,Lucien-L'Allier,120
20210113,17,McGill,568
20210113,17,Monk,100
20210113,17,Mont-Royal,353
20210113,17,Montmorency,206
20210113,17,Namur,294
20210113,17,Outremont,163
20210113,17,Papineau,195
20210113,17,Parc,237
20210113,17,Peel,622
20210113,17,Pie-IX,235
20210113,17,Place-Saint-Henri,168
20210113,17,Place-d'Armes,624
20210113,17,Place-des-Arts,564
20210113,17,Plamondon,311
20210113,17,Préfontaine,121
20210113,17,Radisson,250
20210113,17,Rosemont,228
20210113,17,Saint-Laurent,221
20210113,17,Saint-Michel,297
20210113,17,Sauvé,288
20210113,17,Sherbrooke,352
20210113,17,Snowdon,384
20210113,17,Square-Victoria,609
20210113,17,Université-de-Montréal,269
20210113,17,Vendôme,502
20210113,17,Verdun,89
20210113,17,Viau,144
20210113,17,Villa-Maria,143
20210113,17,Édouard-Montpetit,71
20210113,18,Acadie,90
20210113,18,Angrignon,135
20210113,18,Assomption,103
20210113,18,Atwater,270
20210113,18,Beaubien,132
20210113,18,Beaudry,67
20210113,18,Berri-UQAM,380
20210113,18,Bonaventure,258
20210113,18,Cadillac,65
20210113,18,Cartier,68
20210113,18,Champ-de-Mars,253
20210113,18,Charlevoix,92
20210113,18,Crémazie,160
20210113,18,Côte-Sainte-Catherine,122
20210113,18,Côte-Vertu,399
20210113,18,Côte-des-Neiges,193
20210113,18,D'Iberville,50
20210113,18,De Castelnau,58
20210113,18,De l'Église,124
20210113,18,De la Concorde,17
20210113,18,De la Savane,42
20210113,18,Du Collège,196
20210113,18,Fabre,86
20210113,18,Frontenac,116
20210113,18,Georges-Vanier,33
20210113,18,Guy-Concordia,295
20210113,18,Henri-Bourassa,207
20210113,18,Honoré-Beaugrand,145
20210113,18,Jarry,113
20210113,18,Jean-Drapeau,9
20210113,18,Jean-Talon,255
20210113,18,Jolicoeur,58
20210113,18,Joliette,112
20210113,18,LaSalle,45
20210113,18,Langelier,79
20210113,18,Laurier,225
20210113,18,Lionel-Groulx,212
20210113,18,Longueuil,141
20210113,18,Lucien-L'Allier,74
20210113,18,McGill,207
20210113,18,Monk,51
20210113,18,Mont-Royal,287
20210113,18,Montmorency,145
20210113,18,Namur,146
20210113,18,Outremont,85
20210113,18,Papineau,131
20210113,18,Parc,144
20210113,18,Peel,257
20210113,18,Pie-IX,125
20210113,18,Place-Saint-Henri,136
20210113,18,Place-d'Armes,262
20210113,18,Place-des-Arts,286
20210113,18,Plamondon,180
20210113,18,Préfontaine,57
20210113,18,Radisson,127
20210113,18,Rosemont,133
20210113,18,Saint-Laurent,99
20210113,18,Saint-Michel,193
20210113,18,Sauvé,163
20210113,18,Sherbrooke,240
20210113,18,Snowdon,201
20210113,18,Square-Victoria,251
20210113,18,Université-de-Montréal,138
20210113,18,Vendôme,309
20210113,18,Verdun,62
20210113,18,Viau,83
20210113,18,Villa-Maria,94
20210113,18,Édouard-Montpetit,54
20210113,19,Acadie,43
20210113,19,Angrignon,96
20210113,19,Assomption,36
20210113,19,Atwater,123
20210113,19,Beaubien,115
20210113,19,Beaudry,46
20210113,19,Berri-UQAM,271
20210113,19,Bonaventure,101
20210113,19,Cadillac,43
20210113,19,Cartier,34
20210113,19,Champ-de-Mars,144
20210113,19,Charlevoix,71
20210113,19,Crémazie,109
20210113,19,Côte-Sainte-Catherine,76
20210113,19,Côte-Vertu,242
20210113,19,Côte-des-Neiges,124
20210113,19,D'Iberville,21
20210113,19,De Castelnau,48
20210113,19,De l'Église,77
20210113,19,De la Concorde,10
20210113,19,De la Savane,27
20210113,19,Du Collège,66
20210113,19,Fabre,37
20210113,19,Frontenac,40
20210113,19,Georges-Vanier,22
20210113,19,Guy-Concordia,210
20210113,19,Henri-Bourassa,107
20210113,19,Honoré-Beaugrand,72
20210113,19,Jarry,78
20210113,19,Jean-Drapeau,4
20210113,19,Jean-Talon,136
20210113,19,Jolicoeur,21
20210113,19,Joliette,58
20210113,19,LaSalle,36
20210113,19,Langelier,53
20210113,19,Laurier,149
20210113,19,Lionel-Groulx,137
20210113,19,Longueuil,78
20210113,19,Lucien-L'Allier,49
20210113,19,McGill,95
20210113,19,Monk,38
20210113,19,Mont-Royal,178
20210113,19,Montmorency,65
20210113,19,Namur,85
20210113,19,Outremont,59
20210113,19,Papineau,74
20210113,19,Parc,82
20210113,19,Peel,107
20210113,19,Pie-IX,65
20210113,19,Place-Saint-Henri,78
20210113,19,Place-d'Armes,132
20210113,19,Place-des-Arts,149
20210113,19,Plamondon,103
20210113,19,Préfontaine,33
20210113,19,Radisson,46
20210113,19,Rosemont,87
20210113,19,Saint-Laurent,76
20210113,19,Saint-Michel,124
20210113,19,Sauvé,72
20210113,19,Sherbrooke,143
20210113,19,Snowdon,101
20210113,19,Square-Victoria,107
20210113,19,Université-de-Montréal,87
20210113,19,Vendôme,192
20210113,19,Verdun,38
20210113,19,Viau,45
20210113,19,Villa-Maria,64
20210113,19,Édouard-Montpetit,27
20210113,20,Acadie,14
20210113,20,Angrignon,49
20210113,20,Assomption,26
20210113,20,Atwater,34
20210113,20,Beaubien,27
20210113,20,Beaudry,14
20210113,20,Berri-UQAM,91
20210113,20,Bonaventure,46
20210113,20,Cadillac,15
20210113,20,Cartier,19
20210113,20,Champ-de-Mars,79
20210113,20,Charlevoix,10
20210113,20,Crémazie,41
20210113,20,Côte-Sainte-Catherine,26
20210113,20,Côte-Vertu,135
20210113,20,Côte-des-Neiges,45
20210113,20,D'Iberville,8
20210113,20,De Castelnau,12
20210113,20,De l'Église,25
20210113,20,De la Concorde,3
20210113,20,De la Savane,22
20210113,20,Du Collège,28
20210113,20,Fabre,13
20210113,20,Frontenac,28
20210113,20,Georges-Vanier,11
20210113,20,Guy-Concordia,58
20210113,20,Henri-Bourassa,62
20210113,20,Honoré-Beaugrand,51
20210113,20,Jarry,22
20210113,20,Jean-Talon,29
20210113,20,Jolicoeur,15
20210113,20,Joliette,17
20210113,20,LaSalle,14
20210113,20,Langelier,21
20210113,20,Laurier,38
20210113,20,Lionel-Groulx,59
20210113,20,Longueuil,53
20210113,20,Lucien-L'Allier,16
20210113,20,McGill,45
20210113,20,Monk,6
20210113,20,Mont-Royal,54
20210113,20,Montmorency,29
20210113,20,Namur,33
20210113,20,Outremont,18
20210113,20,Papineau,22
20210113,20,Parc,29
20210113,20,Peel,39
20210113,20,Pie-IX,27
20210113,20,Place-Saint-Henri,29
20210113,20,Place-d'Armes,61
20210113,20,Place-des-Arts,47
20210113,20,Plamondon,45
20210113,20,Préfontaine,20
20210113,20,Radisson,32
20210113,20,Rosemont,24
20210113,20,Saint-Laurent,20
20210113,20,Saint-Michel,41
20210113,20,Sauvé,35
20210113,20,Sherbrooke,41
20210113,20,Snowdon,39
20210113,20,Square-Victoria,75
20210113,20,Université-de-Montréal,21
20210113,20,Vendôme,93
20210113,20,Verdun,19
20210113,20,Viau,18
20210113,20,Villa-Maria,37
20210113,20,Édouard-Montpetit,3
20210113,21,Acadie,11
20210113,21,Angrignon,93
20210113,21,Assomption,16
20210113,21,Atwater,29
20210113,21,Beaubien,44
20210113,21,Beaudry,22
20210113,21,Berri-UQAM,60
20210113,21,Bonaventure,45
20210113,21,Cadillac,36
20210113,21,Cartier,26
20210113,21,Champ-de-Mars,31
20210113,21,Charlevoix,21
20210113,21,Crémazie,41
20210113,21,Côte-Sainte-Catherine,28
20210113,21,Côte-Vertu,90
20210113,21,Côte-des-Neiges,30
20210113,21,D'Iberville,10
20210113,21,De Castelnau,14
20210113,21,De l'Église,34
20210113,21,De la Concorde,15
20210113,21,De la Savane,14
20210113,21,Du Collège,31
20210113,21,Fabre,28
20210113,21,Frontenac,27
20210113,21,Georges-Vanier,17
20210113,21,Guy-Concordia,73
20210113,21,Henri-Bourassa,70
20210113,21,Honoré-Beaugrand,96
20210113,21,Jarry,28
20210113,21,Jean-Talon,24
20210113,21,Jolicoeur,19
20210113,21,Joliette,19
20210113,21,LaSalle,11
20210113,21,Langelier,30
20210113,21,Laurier,39
20210113,21,Lionel-Groulx,51
20210113,21,Longueuil,68
20210113,21,Lucien-L'Allier,15
20210113,21,McGill,42
20210113,21,Monk,12
20210113,21,Mont-Royal,51
20210113,21,Montmorency,54
20210113,21,Namur,44
20210113,21,Outremont,6
20210113,21,Papineau,27
20210113,21,Parc,28
20210113,21,Peel,41
20210113,21,Pie-IX,32
20210113,21,Place-Saint-Henri,33
20210113,21,Place-d'Armes,45
20210113,21,Place-des-Arts,43
20210113,21,Plamondon,53
20210113,21,Préfontaine,13
20210113,21,Radisson,33
20210113,21,Rosemont,23
20210113,21,Saint-Laurent,18
20210113,21,Saint-Michel,70
20210113,21,Sauvé,51
20210113,21,Sherbrooke,28
20210113,21,Snowdon,41
20210113,21,Square-Victoria,83
20210113,21,Université-de-Montréal,18
20210113,21,Vendôme,61
20210113,21,Verdun,12
20210113,21,Viau,24
20210113,21,Villa-Maria,37
20210113,21,Édouard-Montpetit,5
20210113,22,Acadie,26
20210113,22,Angrignon,57
20210113,22,Assomption,26
20210113,22,Atwater,35
20210113,22,Beaubien,32
20210113,22,Beaudry,10
20210113,22,Berri-UQAM,79
20210113,22,Bonaventure,73
20210113,22,Cadillac,42
20210113,22,Cartier,37
20210113,22,Champ-de-Mars,98
20210113,22,Charlevoix,16
20210113,22,Crémazie,63
20210113,22,Côte-Sainte-Catherine,37
20210113,22,Côte-Vertu,162
20210113,22,Côte-des-Neiges,45
20210113,22,D'Iberville,10
20210113,22,De Castelnau,9
20210113,22,De l'Église,35
20210113,22,De la Concorde,13
20210113,22,De la Savane,28
20210113,22,Du Collège,83
20210113,22,Fabre,17
20210113,22,Frontenac,49
20210113,22,Georges-Vanier,11
20210113,22,Guy-Concordia,77
